participant,gender,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
SDE14,Female,blf,21,beta,1.5241491979071569,40.80248719501602,1.665625,3.540625,5.678125
SDE14,Female,blf,22,beta,2.1450416059070747,40.99993016922741,1.665625,3.540625,5.678125
SDE14,Female,blf,23,beta,1.300333266778125,40.75517808018597,1.665625,3.540625,5.678125
SDE14,Female,blf,24,beta,-0.43985531442870496,40.36212933044329,1.665625,3.540625,5.678125
SDE14,Female,blf,25,beta,-1.564589366325741,40.33317149795758,1.665625,3.540625,5.678125
SDE14,Female,blf,26,beta,-1.4543039476268333,40.81596889680902,1.665625,3.540625,5.678125
SDE14,Female,blf,27,beta,-1.063320366835697,41.31306172976426,1.665625,3.540625,5.678125
SDE14,Female,blf,28,beta,-1.4406452713760558,41.25049365611298,1.665625,3.540625,5.678125
SDE14,Female,blf,29,beta,-2.3814887120173864,40.790516620795486,1.665625,3.540625,5.678125
SDE14,Female,blf,30,beta,-2.843362950053269,40.680906186801856,1.665625,3.540625,5.678125
SDE14,Female,blf,31,beta,-2.43943256704506,41.34882121127028,1.665625,3.540625,5.678125
SDE14,Female,blf,32,beta,-2.001844954353672,42.26961598872491,1.665625,3.540625,5.678125
SDE14,Female,blf,33,beta,-2.368138251149219,42.540026389109386,1.665625,3.540625,5.678125
SDE14,Female,blf,34,beta,-3.2202431453414704,41.786592106294776,1.665625,3.540625,5.678125
SDE14,Female,blf,35,beta,-3.601467176426489,40.65387802871358,1.665625,3.540625,5.678125
SDE14,Female,blf,36,beta,-3.1683478294375718,40.203032258467545,1.665625,3.540625,5.678125
SDE14,Female,blf,37,beta,-2.590593783977077,40.72520636078983,1.665625,3.540625,5.678125
SDE14,Female,blf,38,beta,-2.376177561382157,41.41516199190241,1.665625,3.540625,5.678125
SDE14,Female,blf,39,beta,-2.1734411468985186,41.31355788313179,1.665625,3.540625,5.678125
SDE14,Female,blf,40,beta,-1.4293816719456984,40.525180706843265,1.665625,3.540625,5.678125
